relative_time,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,action
30.630451440811157,"(0.3038073778152466, 0.42255741357803345, -0.3259269595146179, 0.9999533295631409)","(0.30445849895477295, 0.403157114982605, -0.30913424491882324, 0.999904990196228)","(0.30654212832450867, 0.40252000093460083, -0.3091803193092346, 0.9999191761016846)","(0.3084140419960022, 0.402051717042923, -0.30929306149482727, 0.9999147653579712)","(0.2961832880973816, 0.4039570689201355, -0.31979280710220337, 0.9998847842216492)","(0.29187366366386414, 0.40419721603393555, -0.31987303495407104, 0.9998944997787476)","(0.2867886424064636, 0.4049789011478424, -0.3198825418949127, 0.9998694062232971)","(0.30565959215164185, 0.40585169196128845, -0.21420522034168243, 0.9998568892478943)","(0.27098336815834045, 0.4131651222705841, -0.26179224252700806, 0.9998368620872498)","(0.3068709373474121, 0.4402483105659485, -0.28960829973220825, 0.9999747276306152)","(0.29704877734184265, 0.44326961040496826, -0.30330878496170044, 0.9999774098396301)","(0.3332211375236511, 0.49170902371406555, -0.15868526697158813, 0.9998865127563477)","(0.22967085242271423, 0.5217154026031494, -0.2620859742164612, 0.9995066523551941)","(0.37684422731399536, 0.6245201826095581, -0.17888912558555603, 0.9864149689674377)","(0.24205560982227325, 0.6812954545021057, -0.3052982687950134, 0.9891437292098999)","(0.4013376235961914, 0.7684590816497803, -0.25034669041633606, 0.9590440392494202)","(0.3334297835826874, 0.6869646906852722, -0.3220510482788086, 0.956619918346405)","(0.4112676680088043, 0.8066378831863403, -0.27974066138267517, 0.9172784686088562)","(0.3500545620918274, 0.7059598565101624, -0.3504812717437744, 0.9086809158325195)","(0.40134698152542114, 0.8117308020591736, -0.29253917932510376, 0.9237818717956543)","(0.35762840509414673, 0.6869039535522461, -0.35068973898887634, 0.9077610969543457)","(0.396800696849823, 0.7986946105957031, -0.25734761357307434, 0.9210222363471985)","(0.35429126024246216, 0.6813159584999084, -0.3212781548500061, 0.8697469830513)","(0.31312090158462524, 0.7056844830513, 0.02561248280107975, 0.9993667006492615)","(0.2552747130393982, 0.7192153334617615, -0.025443628430366516, 0.9994989037513733)","(0.36811766028404236, 0.7374014854431152, -0.19691132009029388, 0.9763830900192261)","(0.26769399642944336, 0.7826184630393982, -0.2987452745437622, 0.9828018546104431)","(0.3271556794643402, 0.8523505330085754, 0.034079305827617645, 0.9128444194793701)","(0.2752107083797455, 0.8818156719207764, -0.007856936194002628, 0.9321959018707275)","(0.3101559579372406, 0.8614300489425659, 0.055672407150268555, 0.8234848380088806)","(0.2787688970565796, 0.8894556760787964, 0.02150973677635193, 0.7935159802436829)","(0.3427509665489197, 0.9180071353912354, 0.007315502967685461, 0.8898997902870178)","(0.27697521448135376, 0.943668007850647, -0.02914249338209629, 0.8943676352500916)",CROUCH
30.729878425598145,"(0.3113560378551483, 0.4302145540714264, -0.29636383056640625, 0.9999483227729797)","(0.3113735020160675, 0.4106409251689911, -0.27864283323287964, 0.9998980760574341)","(0.3131754696369171, 0.410500705242157, -0.2786700427532196, 0.9999127388000488)","(0.3148147463798523, 0.4104342460632324, -0.27875661849975586, 0.999907374382019)","(0.3031432330608368, 0.40887463092803955, -0.29078277945518494, 0.9998774528503418)","(0.29873791337013245, 0.4075823128223419, -0.2908697724342346, 0.9998878240585327)","(0.29378050565719604, 0.406588613986969, -0.290904700756073, 0.9998618364334106)","(0.31240004301071167, 0.4125082790851593, -0.1893194317817688, 0.9998459815979004)","(0.2802026867866516, 0.41677093505859375, -0.24627289175987244, 0.9998323321342468)","(0.31334951519966125, 0.4482605755329132, -0.26287469267845154, 0.9999732971191406)","(0.3035171627998352, 0.4467644989490509, -0.2785061001777649, 0.9999770522117615)","(0.33978012204170227, 0.5032988786697388, -0.14332866668701172, 0.999851644039154)","(0.2357618361711502, 0.5295215845108032, -0.2451142519712448, 0.9994609951972961)","(0.37816742062568665, 0.6285022497177124, -0.15906588733196259, 0.9858711361885071)","(0.2439626157283783, 0.6896063685417175, -0.2920604348182678, 0.9895182251930237)","(0.4005933701992035, 0.7789099216461182, -0.2361057549715042, 0.9582965970039368)","(0.3303796052932739, 0.6982842683792114, -0.3042960464954376, 0.9593405723571777)","(0.412188857793808, 0.8159472346305847, -0.2639554738998413, 0.9162464737892151)","(0.3476983904838562, 0.7119486331939697, -0.33096572756767273, 0.9142049551010132)","(0.4001426696777344, 0.8304611444473267, -0.2788953483104706, 0.9227467179298401)","(0.35509830713272095, 0.6942422389984131, -0.33067789673805237, 0.9132502675056458)","(0.39568030834198, 0.8162185549736023, -0.24439115822315216, 0.920455813407898)","(0.3510649800300598, 0.6898210644721985, -0.302065908908844, 0.8768850564956665)","(0.3137619197368622, 0.7196711301803589, 0.025039922446012497, 0.9993669986724854)","(0.2533923089504242, 0.7291280031204224, -0.02486634999513626, 0.9994967579841614)","(0.3672642707824707, 0.7486333250999451, -0.1855604648590088, 0.9752269387245178)","(0.26212233304977417, 0.7816053628921509, -0.30471739172935486, 0.9833300709724426)","(0.32459765672683716, 0.8578804731369019, 0.04174687713384628, 0.9105647206306458)","(0.27503201365470886, 0.8740192651748657, -0.015716733410954475, 0.9311667084693909)","(0.30793941020965576, 0.8650434613227844, 0.062868133187294, 0.8243597745895386)","(0.27892476320266724, 0.8820928931236267, 0.013385537080466747, 0.7939205169677734)","(0.3395436704158783, 0.9218451380729675, 0.017149807885289192, 0.8868396282196045)","(0.277662068605423, 0.9408347010612488, -0.03878975287079811, 0.8928972482681274)",CROUCH
30.826138734817505,"(0.31424441933631897, 0.4806651771068573, -0.2936030924320221, 0.9999441504478455)","(0.3135426640510559, 0.46045786142349243, -0.27697908878326416, 0.9998956322669983)","(0.31880655884742737, 0.4603722095489502, -0.2769891619682312, 0.999910831451416)","(0.3222918212413788, 0.46038106083869934, -0.27706602215766907, 0.9999042749404907)","(0.31016042828559875, 0.4602753520011902, -0.2909662127494812, 0.9998718500137329)","(0.30628764629364014, 0.46032005548477173, -0.2910536527633667, 0.9998819231987)","(0.30062445998191833, 0.460480272769928, -0.2910780906677246, 0.9998540282249451)","(0.3206338584423065, 0.4624555706977844, -0.18766194581985474, 0.9998432397842407)","(0.28053396940231323, 0.4622596800327301, -0.2516937255859375, 0.9998272657394409)","(0.3201788067817688, 0.5005515813827515, -0.2591997981071472, 0.9999724626541138)","(0.3086201250553131, 0.5016688704490662, -0.2777324914932251, 0.9999768733978271)","(0.3453460931777954, 0.5489241480827332, -0.14378874003887177, 0.9998273849487305)","(0.24090531468391418, 0.5388844013214111, -0.24700407683849335, 0.9994057416915894)","(0.3800068497657776, 0.7058402895927429, -0.15938898921012878, 0.9857149720191956)","(0.2440079003572464, 0.6953252553939819, -0.287800669670105, 0.9897240996360779)","(0.3977554738521576, 0.8649471998214722, -0.23627443611621857, 0.9587114453315735)","(0.3310568928718567, 0.7073559165000916, -0.29779762029647827, 0.9617565870285034)","(0.4095144271850586, 0.9027824401855469, -0.2633717954158783, 0.9163845777511597)","(0.34819069504737854, 0.7224321961402893, -0.32260408997535706, 0.9189060926437378)","(0.3970640003681183, 0.9119740724563599, -0.2783794403076172, 0.9229260087013245)","(0.3551560938358307, 0.7049038410186768, -0.3207269310951233, 0.918068528175354)","(0.39083725214004517, 0.9030628800392151, -0.24456806480884552, 0.9209720492362976)","(0.3504314124584198, 0.6999311447143555, -0.2945811152458191, 0.8831085562705994)","(0.312982976436615, 0.7453205585479736, 0.023370228707790375, 0.9993146061897278)","(0.25371384620666504, 0.7488839626312256, -0.02321765385568142, 0.9994434714317322)","(0.3662217855453491, 0.7477312088012695, -0.1815091073513031, 0.9741474390029907)","(0.2585146725177765, 0.7751330733299255, -0.28898829221725464, 0.9823054671287537)","(0.32245343923568726, 0.8595907688140869, 0.03071993589401245, 0.908714771270752)","(0.27422210574150085, 0.8745728135108948, -0.019813429564237595, 0.9287360906600952)","(0.30654919147491455, 0.8661259412765503, 0.05028180405497551, 0.8225210905075073)","(0.27770382165908813, 0.8823779821395874, 0.01073421724140644, 0.7923088669776917)","(0.33647865056991577, 0.9215949773788452, -0.0043424516916275024, 0.8840429782867432)","(0.2771444618701935, 0.9415731430053711, -0.04773562774062157, 0.8908491134643555)",CROUCH
30.926266193389893,"(0.31648188829421997, 0.515787661075592, -0.33521902561187744, 0.9999464750289917)","(0.3270021975040436, 0.49800655245780945, -0.32249584794044495, 0.9999009966850281)","(0.3320254683494568, 0.49883952736854553, -0.32246699929237366, 0.9999146461486816)","(0.33601057529449463, 0.49960067868232727, -0.3225249648094177, 0.9999080896377563)","(0.3193313479423523, 0.49200189113616943, -0.3322520852088928, 0.9998785853385925)","(0.31557732820510864, 0.4886539578437805, -0.33236026763916016, 0.9998875856399536)","(0.31059515476226807, 0.48555290699005127, -0.33237725496292114, 0.9998618960380554)","(0.33626729249954224, 0.4994267225265503, -0.22870159149169922, 0.9998494386672974)","(0.2960716485977173, 0.4811798930168152, -0.2752975523471832, 0.9998372197151184)","(0.3218894898891449, 0.5351924300193787, -0.29687967896461487, 0.9999738335609436)","(0.3110327124595642, 0.5286256670951843, -0.31031548976898193, 0.9999785423278809)","(0.3496643900871277, 0.5762026906013489, -0.17718258500099182, 0.9998304843902588)","(0.24676886200904846, 0.5423295497894287, -0.2493882179260254, 0.9994375705718994)","(0.3815224766731262, 0.7322993874549866, -0.19608235359191895, 0.9861099720001221)","(0.24348244071006775, 0.6946716904640198, -0.2909621000289917, 0.9898698329925537)","(0.38906747102737427, 0.8816771507263184, -0.2723939120769501, 0.9608201384544373)","(0.32568150758743286, 0.711932897567749, -0.3097899854183197, 0.9635562300682068)","(0.4008999764919281, 0.9145200252532959, -0.3020673990249634, 0.9202023148536682)","(0.34239810705184937, 0.7294701337814331, -0.33309218287467957, 0.9220490455627441)","(0.38774344325065613, 0.9180994629859924, -0.3162786662578583, 0.9264518022537231)","(0.3500612676143646, 0.7125366926193237, -0.3268562853336334, 0.9214937686920166)","(0.38035649061203003, 0.9083141088485718, -0.28002601861953735, 0.924445390701294)","(0.34567922353744507, 0.7059453129768372, -0.30017516016960144, 0.8879641890525818)","(0.3155687749385834, 0.757015585899353, 0.0187013428658247, 0.9992720484733582)","(0.2559136748313904, 0.7515329718589783, -0.0185636468231678, 0.9994208216667175)","(0.3577045500278473, 0.7730140089988708, -0.20397856831550598, 0.9719510078430176)","(0.2525569796562195, 0.7607437372207642, -0.29236990213394165, 0.9798234701156616)","(0.3161395788192749, 0.8565328121185303, 0.013672339729964733, 0.9011987447738647)","(0.27295854687690735, 0.8720090985298157, -0.054101597517728806, 0.9262824058532715)","(0.30255836248397827, 0.8563097715377808, 0.03427443653345108, 0.811337411403656)","(0.2773025631904602, 0.8804435133934021, -0.0300260242074728, 0.7933578491210938)","(0.32642456889152527, 0.9164791703224182, -0.024139929562807083, 0.8763812780380249)","(0.27400121092796326, 0.9400835633277893, -0.1062408909201622, 0.8900786638259888)",CROUCH
31.024858713150024,"(0.3372710943222046, 0.5226731300354004, -0.33941885828971863, 0.9999509453773499)","(0.3471769690513611, 0.5050755739212036, -0.32592496275901794, 0.9999094009399414)","(0.3507128357887268, 0.5060731768608093, -0.32588258385658264, 0.9999216794967651)","(0.3538409173488617, 0.5070309638977051, -0.32593512535095215, 0.9999154210090637)","(0.33597129583358765, 0.49835625290870667, -0.3355744481086731, 0.9998891353607178)","(0.33147650957107544, 0.4946781098842621, -0.3356788754463196, 0.999897301197052)","(0.3266732394695282, 0.4909537434577942, -0.33568111062049866, 0.9998741149902344)","(0.3535284101963043, 0.5087170600891113, -0.22775772213935852, 0.9998615980148315)","(0.31361719965934753, 0.48526856303215027, -0.2741430103778839, 0.999852180480957)","(0.33757123351097107, 0.5418252944946289, -0.29934021830558777, 0.9999760985374451)","(0.326058030128479, 0.5358863472938538, -0.31266137957572937, 0.9999805688858032)","(0.3626905679702759, 0.5845396518707275, -0.1781850904226303, 0.9998360872268677)","(0.2591809928417206, 0.5408864617347717, -0.24478843808174133, 0.9994825124740601)","(0.38258007168769836, 0.7402223944664001, -0.20030221343040466, 0.9862110018730164)","(0.24315126240253448, 0.6920837759971619, -0.29283228516578674, 0.9903399348258972)","(0.38667958974838257, 0.8853372931480408, -0.2846701145172119, 0.9623069763183594)","(0.3236214220523834, 0.7186321020126343, -0.3286939561367035, 0.9651579260826111)","(0.39815640449523926, 0.920060396194458, -0.31651565432548523, 0.922954797744751)","(0.3400920033454895, 0.7392188906669617, -0.35617345571517944, 0.9245018362998962)","(0.3872017562389374, 0.9233320355415344, -0.33066317439079285, 0.9289209246635437)","(0.34868505597114563, 0.7219060063362122, -0.3472127318382263, 0.9241044521331787)","(0.379963755607605, 0.9129360914230347, -0.29264384508132935, 0.926677942276001)","(0.3445877134799957, 0.7141947150230408, -0.3217017352581024, 0.8914966583251953)","(0.31953802704811096, 0.7617962956428528, 0.014785075560212135, 0.9992176294326782)","(0.259621262550354, 0.75007563829422, -0.014659492298960686, 0.9994086027145386)","(0.360196977853775, 0.767377495765686, -0.24117057025432587, 0.9718408584594727)","(0.24468755722045898, 0.7578056454658508, -0.29975804686546326, 0.979682207107544)","(0.315194696187973, 0.8542639017105103, -0.009569833986461163, 0.8997719883918762)","(0.2732437252998352, 0.8708622455596924, -0.08085174858570099, 0.9294165968894958)","(0.30295830965042114, 0.8566340804100037, 0.013545868918299675, 0.8103322386741638)","(0.2789991497993469, 0.8792584538459778, -0.05899737402796745, 0.8034031987190247)","(0.3241153061389923, 0.9158098101615906, -0.0490134097635746, 0.8757642507553101)","(0.27190840244293213, 0.9402164220809937, -0.1403331458568573, 0.8951999545097351)",CROUCH
31.121503829956055,"(0.35059258341789246, 0.5224531888961792, -0.357990562915802, 0.9999549984931946)","(0.3582398295402527, 0.504344642162323, -0.3451545834541321, 0.9999169707298279)","(0.3613656163215637, 0.5048994421958923, -0.34510499238967896, 0.9999279975891113)","(0.364044725894928, 0.505221962928772, -0.34517329931259155, 0.9999222159385681)","(0.3469705581665039, 0.4993511736392975, -0.3548946976661682, 0.9998987317085266)","(0.3426506221294403, 0.49651628732681274, -0.3549885153770447, 0.999906063079834)","(0.3374719023704529, 0.49310022592544556, -0.3549814224243164, 0.9998852014541626)","(0.36207038164138794, 0.5032942295074463, -0.2481088936328888, 0.9998728632926941)","(0.32436251640319824, 0.4856516122817993, -0.29389703273773193, 0.9998656511306763)","(0.3493857681751251, 0.5402840375900269, -0.317911833524704, 0.9999781250953674)","(0.3381997048854828, 0.5358750820159912, -0.3310275971889496, 0.9999823570251465)","(0.3711870312690735, 0.5801311731338501, -0.1962020993232727, 0.9998441338539124)","(0.2673763334751129, 0.5394490361213684, -0.25512439012527466, 0.9995231628417969)","(0.3831000328063965, 0.7398777604103088, -0.2180732786655426, 0.9864857792854309)","(0.24383333325386047, 0.6879165768623352, -0.3046300411224365, 0.9906976222991943)","(0.3857913613319397, 0.8910902142524719, -0.30558377504348755, 0.9634435176849365)","(0.32260510325431824, 0.7225954532623291, -0.34862658381462097, 0.9660167694091797)","(0.39641469717025757, 0.9222147464752197, -0.33692124485969543, 0.9250117540359497)","(0.339310884475708, 0.7449976801872253, -0.37697672843933105, 0.9256319999694824)","(0.38745981454849243, 0.9257640242576599, -0.3522675037384033, 0.9307339191436768)","(0.34761112928390503, 0.7259806394577026, -0.37049543857574463, 0.9253249168395996)","(0.38103705644607544, 0.9157596826553345, -0.3142949640750885, 0.9282646775245667)","(0.3434414565563202, 0.7177420854568481, -0.3441844582557678, 0.8929275274276733)","(0.32335421442985535, 0.7558668255805969, 0.011913640424609184, 0.999191164970398)","(0.26307326555252075, 0.7402668595314026, -0.011819899082183838, 0.9994204640388489)","(0.3598117232322693, 0.7842463254928589, -0.25454628467559814, 0.9729595184326172)","(0.24151837825775146, 0.7572782039642334, -0.3059808015823364, 0.9804990887641907)","(0.3163113296031952, 0.8509477376937866, -0.0023261657916009426, 0.8979533910751343)","(0.27354589104652405, 0.8695008158683777, -0.08021987229585648, 0.9334405064582825)","(0.3042219579219818, 0.8475863337516785, 0.023734088987112045, 0.8033546209335327)","(0.28228211402893066, 0.8749637007713318, -0.0575137734413147, 0.8123921155929565)","(0.3239752948284149, 0.9150216579437256, -0.027674600481987, 0.8739125728607178)","(0.2708466649055481, 0.940497100353241, -0.1309128701686859, 0.9010403752326965)",CROUCH
31.223272562026978,"(0.3515312969684601, 0.5174238681793213, -0.3706938922405243, 0.9999584555625916)","(0.35940390825271606, 0.4974370002746582, -0.35886985063552856, 0.9999233484268188)","(0.36269983649253845, 0.4976486563682556, -0.3588303029537201, 0.9999333620071411)","(0.36563074588775635, 0.49797600507736206, -0.3589042127132416, 0.9999279379844666)","(0.347991406917572, 0.4933681786060333, -0.36587613821029663, 0.9999068379402161)","(0.34261974692344666, 0.4903770387172699, -0.36596617102622986, 0.9999133944511414)","(0.33751121163368225, 0.4872795045375824, -0.3659664988517761, 0.9998944997787476)","(0.3672547936439514, 0.4972918629646301, -0.2642865478992462, 0.9998824596405029)","(0.3274247944355011, 0.48155665397644043, -0.2974168658256531, 0.9998772144317627)","(0.3520648777484894, 0.535597562789917, -0.331564724445343, 0.9999797940254211)","(0.3394696116447449, 0.5315471291542053, -0.3409561216831207, 0.9999839067459106)","(0.3767271339893341, 0.5811657309532166, -0.20546619594097137, 0.9998511672019958)","(0.2721133232116699, 0.5377131700515747, -0.25730258226394653, 0.9995576739311218)","(0.3834029734134674, 0.7390955686569214, -0.22292153537273407, 0.9869569540023804)","(0.24618414044380188, 0.6846514940261841, -0.3020671606063843, 0.9909488558769226)","(0.3857477605342865, 0.885590672492981, -0.30927103757858276, 0.965225875377655)","(0.3216705918312073, 0.7265713810920715, -0.3456258773803711, 0.9667234420776367)","(0.3954145312309265, 0.9222205281257629, -0.33891981840133667, 0.9283382892608643)","(0.33838099241256714, 0.7490698099136353, -0.3731244206428528, 0.9261175394058228)","(0.38616281747817993, 0.923338770866394, -0.35543006658554077, 0.9337629675865173)","(0.3474029302597046, 0.7291312217712402, -0.36666056513786316, 0.9258623123168945)","(0.3802420198917389, 0.9142496585845947, -0.3182002305984497, 0.9311979413032532)","(0.3435608446598053, 0.7209129929542542, -0.3412907123565674, 0.8936086893081665)","(0.32539254426956177, 0.7529471516609192, 0.01069346908479929, 0.9991551637649536)","(0.2658650279045105, 0.7333962321281433, -0.010591387748718262, 0.9994294047355652)","(0.36110347509384155, 0.7851362228393555, -0.25020405650138855, 0.9736546874046326)","(0.24390418827533722, 0.754397988319397, -0.3008895814418793, 0.9813618659973145)","(0.31733113527297974, 0.8491683006286621, 0.017724227160215378, 0.8969557285308838)","(0.27353256940841675, 0.870040237903595, -0.07120760530233383, 0.9375388026237488)","(0.30511754751205444, 0.8468050360679626, 0.04284631460905075, 0.7997260689735413)","(0.28289487957954407, 0.8756189942359924, -0.04843861609697342, 0.8208455443382263)","(0.3261209726333618, 0.9133260250091553, -0.006277434527873993, 0.8720650672912598)","(0.2691532373428345, 0.9427329301834106, -0.12060536444187164, 0.9064536690711975)",CROUCH
31.318034172058105,"(0.35209450125694275, 0.5145999789237976, -0.3557102680206299, 0.9999606609344482)","(0.3597344756126404, 0.4947890341281891, -0.3430524468421936, 0.9999275207519531)","(0.36293235421180725, 0.49498826265335083, -0.3430347740650177, 0.9999369978904724)","(0.3655010461807251, 0.4952068030834198, -0.343118280172348, 0.9999319314956665)","(0.3479134738445282, 0.4913487732410431, -0.35136500000953674, 0.9999119639396667)","(0.3427770733833313, 0.48892784118652344, -0.3514460027217865, 0.99991774559021)","(0.33805301785469055, 0.48638826608657837, -0.3514401912689209, 0.9998999834060669)","(0.3663676381111145, 0.4944951832294464, -0.25024181604385376, 0.9998894333839417)","(0.32787856459617615, 0.4812391996383667, -0.28839826583862305, 0.9998847842216492)","(0.35353296995162964, 0.533119261264801, -0.3177611231803894, 0.9999809265136719)","(0.34036633372306824, 0.5301339626312256, -0.32865259051322937, 0.9999849200248718)","(0.37628570199012756, 0.5783169865608215, -0.19435495138168335, 0.999858021736145)","(0.2730932831764221, 0.5376154780387878, -0.253204345703125, 0.9995702505111694)","(0.38381803035736084, 0.7375611066818237, -0.20927023887634277, 0.9875024557113647)","(0.2483048141002655, 0.684428334236145, -0.29373762011528015, 0.9906558990478516)","(0.3856467306613922, 0.886706531047821, -0.2944870591163635, 0.9668813347816467)","(0.32242709398269653, 0.7284949421882629, -0.3198102116584778, 0.9662732481956482)","(0.39674219489097595, 0.9235488176345825, -0.32551226019859314, 0.9312127828598022)","(0.3390038311481476, 0.7514525651931763, -0.34469109773635864, 0.9246901869773865)","(0.38746485114097595, 0.9242105484008789, -0.3418814539909363, 0.9364359378814697)","(0.3484364449977875, 0.7315749526023865, -0.3387887179851532, 0.9246174097061157)","(0.3811192512512207, 0.9157556295394897, -0.303549587726593, 0.9339416027069092)","(0.3448113203048706, 0.7232559323310852, -0.3156232237815857, 0.8918853402137756)","(0.3254765272140503, 0.7487472295761108, 0.01049424521625042, 0.9990972876548767)","(0.266409695148468, 0.7273815870285034, -0.010369139723479748, 0.9994100332260132)","(0.3606763482093811, 0.7907954454421997, -0.20926329493522644, 0.9738605618476868)","(0.24623322486877441, 0.7579934597015381, -0.2880047559738159, 0.9817707538604736)","(0.3151227831840515, 0.8511744737625122, 0.02453630603849888, 0.8981436491012573)","(0.27368274331092834, 0.8723885416984558, -0.0652833953499794, 0.9408061504364014)","(0.3038419783115387, 0.8510497212409973, 0.046664752066135406, 0.7989800572395325)","(0.282798171043396, 0.8763839602470398, -0.04115444794297218, 0.8264968395233154)","(0.3233385682106018, 0.9144399166107178, -0.006248106248676777, 0.8729354739189148)","(0.2692488729953766, 0.9434521198272705, -0.1121673583984375, 0.9108596444129944)",CROUCH
31.41821551322937,"(0.35176175832748413, 0.5164294838905334, -0.34938323497772217, 0.9999613165855408)","(0.35913389921188354, 0.4968108832836151, -0.33602288365364075, 0.9999290108680725)","(0.3623116910457611, 0.49688416719436646, -0.33601653575897217, 0.999938428401947)","(0.36493822932243347, 0.49710968136787415, -0.33610719442367554, 0.9999334812164307)","(0.3474103808403015, 0.4933769702911377, -0.34515082836151123, 0.999913215637207)","(0.34251144528388977, 0.4906247854232788, -0.34523335099220276, 0.9999186992645264)","(0.3380739688873291, 0.48780444264411926, -0.34522780776023865, 0.9999011754989624)","(0.3656929135322571, 0.49604398012161255, -0.24253277480602264, 0.9998921155929565)","(0.32780537009239197, 0.48141637444496155, -0.2844583988189697, 0.9998878836631775)","(0.353318989276886, 0.5340685844421387, -0.3115319609642029, 0.9999812841415405)","(0.3404995799064636, 0.5305333137512207, -0.32339999079704285, 0.9999852776527405)","(0.3758566975593567, 0.5791741609573364, -0.18819652497768402, 0.9998595714569092)","(0.2721710801124573, 0.537136435508728, -0.2528408169746399, 0.9995630383491516)","(0.38405758142471313, 0.7372329831123352, -0.2055543214082718, 0.9876828789710999)","(0.2488880157470703, 0.6861340999603271, -0.2926997244358063, 0.9902471899986267)","(0.38597381114959717, 0.8853681087493896, -0.28844153881073, 0.9670735597610474)","(0.32220253348350525, 0.7279500961303711, -0.31720688939094543, 0.9653880596160889)","(0.3978028893470764, 0.9211582541465759, -0.31943362951278687, 0.9309352040290833)","(0.3392397463321686, 0.750777006149292, -0.34213870763778687, 0.922602117061615)","(0.38818109035491943, 0.9222788214683533, -0.33698490262031555, 0.9362149834632874)","(0.34863755106925964, 0.7311811447143555, -0.33636441826820374, 0.9226387143135071)","(0.3818114399909973, 0.9136456251144409, -0.2974228858947754, 0.933957576751709)","(0.34500357508659363, 0.7229219079017639, -0.31304219365119934, 0.8887966871261597)","(0.32550060749053955, 0.7483717799186707, 0.010800648480653763, 0.9990097284317017)","(0.2663887143135071, 0.7287442684173584, -0.010667715221643448, 0.9993563294410706)","(0.35898375511169434, 0.7834743857383728, -0.20228421688079834, 0.9725342392921448)","(0.24738752841949463, 0.7592167258262634, -0.2902508080005646, 0.981225848197937)","(0.3156474232673645, 0.8574386835098267, 0.021024297922849655, 0.8979044556617737)","(0.2748807370662689, 0.8728135228157043, -0.0642993152141571, 0.9418745040893555)","(0.3049749433994293, 0.8584368228912354, 0.04196435213088989, 0.7981089949607849)","(0.2827853262424469, 0.8769553899765015, -0.03890613839030266, 0.8268119096755981)","(0.32564443349838257, 0.9157319664955139, -0.01607898250222206, 0.8725936412811279)","(0.2715001702308655, 0.9436324834823608, -0.10915686190128326, 0.9123749732971191)",CROUCH
31.517614364624023,"(0.35058096051216125, 0.5190408825874329, -0.3461020588874817, 0.9999607801437378)","(0.35769936442375183, 0.49823370575904846, -0.33231693506240845, 0.9999282360076904)","(0.360792875289917, 0.4979287087917328, -0.33231157064437866, 0.9999379515647888)","(0.3635163903236389, 0.4977835416793823, -0.33240169286727905, 0.9999330639839172)","(0.3460446000099182, 0.49602004885673523, -0.34168297052383423, 0.9999120235443115)","(0.34130728244781494, 0.4935527443885803, -0.3417659401893616, 0.9999172687530518)","(0.336771696805954, 0.4909724295139313, -0.3417602479457855, 0.9998995065689087)","(0.3637412190437317, 0.49653303623199463, -0.23863041400909424, 0.9998915791511536)","(0.32569628953933716, 0.483820378780365, -0.281944215297699, 0.9998875260353088)","(0.35222747921943665, 0.535958468914032, -0.30827099084854126, 0.9999808669090271)","(0.3397068679332733, 0.5324029922485352, -0.32040470838546753, 0.9999850988388062)","(0.37456589937210083, 0.5788858532905579, -0.18472640216350555, 0.999859631061554)","(0.2705892026424408, 0.5378708839416504, -0.2519690692424774, 0.9995546936988831)","(0.38404569029808044, 0.7363057732582092, -0.20277495682239532, 0.9878835082054138)","(0.2482578307390213, 0.6869606971740723, -0.2920219600200653, 0.9898660778999329)","(0.38761016726493835, 0.8833109736442566, -0.2857452929019928, 0.967220664024353)","(0.3218380808830261, 0.7264685034751892, -0.31772515177726746, 0.965077817440033)","(0.39936432242393494, 0.9206854104995728, -0.31843653321266174, 0.9304804801940918)","(0.3392251431941986, 0.7494516968727112, -0.34264376759529114, 0.9217277765274048)","(0.38943159580230713, 0.9225890040397644, -0.33661115169525146, 0.9358157515525818)","(0.3483796715736389, 0.7299708127975464, -0.33693498373031616, 0.9217890501022339)","(0.38314804434776306, 0.9134047627449036, -0.2946624159812927, 0.9337729215621948)","(0.3447592258453369, 0.7216742634773254, -0.3135433495044708, 0.8868609070777893)","(0.32461583614349365, 0.7482826113700867, 0.010935148224234581, 0.9988908171653748)","(0.2655485272407532, 0.729617714881897, -0.010811759158968925, 0.9992859363555908)","(0.36362209916114807, 0.783563494682312, -0.19402936100959778, 0.9705146551132202)","(0.24883565306663513, 0.7570086121559143, -0.2885773777961731, 0.9803410172462463)","(0.31606876850128174, 0.8627134561538696, 0.01893259957432747, 0.8967474699020386)","(0.27519145607948303, 0.8750566244125366, -0.06316900253295898, 0.9431896805763245)","(0.30573782324790955, 0.865293562412262, 0.038942355662584305, 0.7958439588546753)","(0.28217464685440063, 0.8804817199707031, -0.040237750858068466, 0.828233540058136)","(0.32661813497543335, 0.9170974493026733, -0.020207375288009644, 0.8711128234863281)","(0.2749418318271637, 0.9440789818763733, -0.11802247911691666, 0.9142894744873047)",CROUCH
