relative_time,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,action
33.65782928466797,"(0.28363126516342163, 0.10400297492742538, -0.3333625793457031, 0.9999886155128479)","(0.2885305881500244, 0.08677893131971359, -0.3126322031021118, 0.9999675750732422)","(0.2922542691230774, 0.08714006841182709, -0.3126468062400818, 0.9999669194221497)","(0.29602721333503723, 0.08767691999673843, -0.31262534856796265, 0.9999687075614929)","(0.2776077687740326, 0.08728555589914322, -0.3162394165992737, 0.9999642968177795)","(0.27317026257514954, 0.08820188790559769, -0.3162735104560852, 0.9999552965164185)","(0.2689039707183838, 0.08943018317222595, -0.31630250811576843, 0.9999532103538513)","(0.3002864718437195, 0.10007020831108093, -0.1789964735507965, 0.9999521374702454)","(0.2610222101211548, 0.10202989727258682, -0.19786080718040466, 0.9998838305473328)","(0.2911822497844696, 0.12751351296901703, -0.282737672328949, 0.9999853372573853)","(0.2771247327327728, 0.12842035293579102, -0.288232684135437, 0.9999772906303406)","(0.3339766561985016, 0.21891607344150543, -0.09105956554412842, 0.9999722242355347)","(0.22667329013347626, 0.21087534725666046, -0.12997488677501678, 0.9999194741249084)","(0.3517915606498718, 0.35151633620262146, -0.10162353515625, 0.9854086637496948)","(0.21679362654685974, 0.3455905318260193, -0.17918866872787476, 0.8948736786842346)","(0.3519202172756195, 0.45100992918014526, -0.2754877209663391, 0.9846605062484741)","(0.2587955892086029, 0.4334932565689087, -0.35329312086105347, 0.9380338191986084)","(0.35075849294662476, 0.48871418833732605, -0.3223867416381836, 0.9724285006523132)","(0.2678121328353882, 0.46199700236320496, -0.400402694940567, 0.9053074717521667)","(0.34407931566238403, 0.4733925759792328, -0.35388681292533875, 0.9735780358314514)","(0.2748824656009674, 0.44415053725242615, -0.4158897399902344, 0.9101583957672119)","(0.34160715341567993, 0.46050041913986206, -0.29143646359443665, 0.9648135304450989)","(0.27472788095474243, 0.4356216490268707, -0.36155909299850464, 0.8966562151908875)","(0.32421356439590454, 0.4893164038658142, 0.01219983957707882, 0.9997295141220093)","(0.2655898630619049, 0.4941375255584717, -0.012208453379571438, 0.9997653961181641)","(0.35029029846191406, 0.6790037155151367, 0.027668476104736328, 0.983440637588501)","(0.263681024312973, 0.7014897465705872, -0.002787920879200101, 0.9719845652580261)","(0.36077016592025757, 0.8569263815879822, 0.20503468811511993, 0.9821842908859253)","(0.26774218678474426, 0.884705126285553, 0.16180269420146942, 0.9832448959350586)","(0.35081663727760315, 0.8820042014122009, 0.21409383416175842, 0.8875343799591064)","(0.27501359581947327, 0.9073532819747925, 0.16899177432060242, 0.9243311882019043)","(0.3829954266548157, 0.9198762774467468, 0.08221882581710815, 0.9782055616378784)","(0.2516322135925293, 0.945927083492279, 0.02018129453063011, 0.9795622825622559)",IDLE
33.757601499557495,"(0.27352374792099, 0.10504823178052902, -0.33083513379096985, 0.9999860525131226)","(0.27760425209999084, 0.08709365874528885, -0.309130996465683, 0.999962329864502)","(0.2811754047870636, 0.08730421960353851, -0.30914661288261414, 0.9999592900276184)","(0.28455573320388794, 0.0877470076084137, -0.3091347813606262, 0.9999598860740662)","(0.26613861322402954, 0.08855465054512024, -0.3142433762550354, 0.9999613761901855)","(0.2621314823627472, 0.08992700278759003, -0.31428247690200806, 0.9999526143074036)","(0.25747305154800415, 0.09170903265476227, -0.31433606147766113, 0.9999511241912842)","(0.28788691759109497, 0.10020601749420166, -0.17359621822834015, 0.9999270439147949)","(0.2498299777507782, 0.10504025220870972, -0.19856852293014526, 0.9998863935470581)","(0.2811981737613678, 0.12819862365722656, -0.27924543619155884, 0.9999807476997375)","(0.2667616307735443, 0.1302545666694641, -0.28655579686164856, 0.9999761581420898)","(0.32468950748443604, 0.2181185781955719, -0.08952997624874115, 0.9999561905860901)","(0.21762661635875702, 0.21280573308467865, -0.13947108387947083, 0.9999202489852905)","(0.3415326476097107, 0.3492365777492523, -0.0980781689286232, 0.9836881756782532)","(0.2167113721370697, 0.3520188629627228, -0.1794663965702057, 0.9040875434875488)","(0.3253850042819977, 0.425796240568161, -0.27277374267578125, 0.9826819896697998)","(0.26664969325065613, 0.4269804358482361, -0.3203734755516052, 0.9416829943656921)","(0.3175674378871918, 0.4605153799057007, -0.3208943009376526, 0.9688444137573242)","(0.28401967883110046, 0.4516398012638092, -0.36648473143577576, 0.90993732213974)","(0.31103405356407166, 0.43834388256073, -0.3478848338127136, 0.9700185060501099)","(0.2877671718597412, 0.4320261776447296, -0.38098230957984924, 0.9142012000083923)","(0.3116501569747925, 0.42458125948905945, -0.2870916724205017, 0.9600002765655518)","(0.2800755798816681, 0.4226975739002228, -0.32730451226234436, 0.8997695446014404)","(0.322588711977005, 0.4864961802959442, 0.016938792541623116, 0.9997114539146423)","(0.26342567801475525, 0.4941163659095764, -0.0169332567602396, 0.999768078327179)","(0.34193986654281616, 0.6764760613441467, 0.03292889520525932, 0.9843639135360718)","(0.26260071992874146, 0.6999191045761108, -0.004261318128556013, 0.9743502140045166)","(0.3446035385131836, 0.8539260625839233, 0.21939340233802795, 0.9830175638198853)","(0.2684250473976135, 0.8830239772796631, 0.16249749064445496, 0.9845027327537537)","(0.33323612809181213, 0.8809818029403687, 0.22954995930194855, 0.8943079710006714)","(0.2782076299190521, 0.9062506556510925, 0.1696588695049286, 0.9237110614776611)","(0.3736450672149658, 0.9144716262817383, 0.10109543800354004, 0.979050874710083)","(0.2536293566226959, 0.9457807540893555, 0.026303505524992943, 0.9806820750236511)",IDLE
33.85744786262512,"(0.26755601167678833, 0.10669374465942383, -0.32226496934890747, 0.999972403049469)","(0.27158743143081665, 0.088701531291008, -0.29232484102249146, 0.9999319314956665)","(0.27542629837989807, 0.08871407806873322, -0.29231011867523193, 0.9999175667762756)","(0.2782372832298279, 0.08877008408308029, -0.29228225350379944, 0.9999139308929443)","(0.2596346437931061, 0.09068385511636734, -0.2888491153717041, 0.9999411702156067)","(0.25509700179100037, 0.09234126657247543, -0.2888539135456085, 0.9999312162399292)","(0.25047364830970764, 0.0942031517624855, -0.28881144523620605, 0.9999332427978516)","(0.28060489892959595, 0.10029976814985275, -0.13248373568058014, 0.9998061060905457)","(0.24416403472423553, 0.10699385404586792, -0.1639627367258072, 0.9998664259910583)","(0.27450937032699585, 0.12928421795368195, -0.2529599964618683, 0.9999582171440125)","(0.25998565554618835, 0.13222087919712067, -0.26307231187820435, 0.9999659061431885)","(0.316231906414032, 0.21519677340984344, -0.04326265677809715, 0.9999037384986877)","(0.2145746499300003, 0.2128787785768509, -0.10661164671182632, 0.9999136924743652)","(0.3350811004638672, 0.33891546726226807, -0.08589334040880203, 0.9763829708099365)","(0.2152964174747467, 0.35221755504608154, -0.14858119189739227, 0.9121735095977783)","(0.313008189201355, 0.39294031262397766, -0.2807522416114807, 0.973629891872406)","(0.2705942988395691, 0.4166996479034424, -0.2758682370185852, 0.9437540173530579)","(0.30635541677474976, 0.42558830976486206, -0.3312109410762787, 0.9561141729354858)","(0.28632572293281555, 0.4338322877883911, -0.32066434621810913, 0.9118471145629883)","(0.3013102114200592, 0.4055785834789276, -0.35208895802497864, 0.9574821591377258)","(0.28920358419418335, 0.41543716192245483, -0.3319222629070282, 0.9154459238052368)","(0.3019120693206787, 0.3940941393375397, -0.29386311769485474, 0.9443165063858032)","(0.2823784053325653, 0.40818583965301514, -0.28116175532341003, 0.8989986777305603)","(0.3200063407421112, 0.4830935299396515, 0.016040334478020668, 0.9996685981750488)","(0.26032179594039917, 0.49404579401016235, -0.016004949808120728, 0.9997525215148926)","(0.33603915572166443, 0.6752601861953735, 0.028681239113211632, 0.9851897358894348)","(0.2614802122116089, 0.6948171854019165, -0.004078524187207222, 0.9764853715896606)","(0.34157484769821167, 0.8498145341873169, 0.22381699085235596, 0.9837557077407837)","(0.2684023380279541, 0.8821630477905273, 0.17469944059848785, 0.9856176972389221)","(0.33294814825057983, 0.8762273192405701, 0.23521165549755096, 0.8990498781204224)","(0.2774423062801361, 0.9052560329437256, 0.18413591384887695, 0.9229954481124878)","(0.3628822863101959, 0.9109219312667847, 0.1048358827829361, 0.9798069596290588)","(0.25543397665023804, 0.9438275098800659, 0.03987695649266243, 0.9817048907279968)",IDLE
33.95785474777222,"(0.26322653889656067, 0.11093541979789734, -0.32827234268188477, 0.9999575614929199)","(0.2680332064628601, 0.09230475127696991, -0.3076522946357727, 0.99989914894104)","(0.27079522609710693, 0.09214818477630615, -0.3076595067977905, 0.999871015548706)","(0.2736346125602722, 0.09195039421319962, -0.3076443672180176, 0.9998638033866882)","(0.25596269965171814, 0.09530152380466461, -0.312714159488678, 0.9999215006828308)","(0.2512376010417938, 0.09714389592409134, -0.31274929642677307, 0.9999082684516907)","(0.24706140160560608, 0.09898978471755981, -0.3128013014793396, 0.9999139308929443)","(0.2774876356124878, 0.10235055536031723, -0.16903433203697205, 0.9996489882469177)","(0.24116089940071106, 0.11060981452465057, -0.19949226081371307, 0.999841570854187)","(0.2709940969944, 0.13109393417835236, -0.2738131880760193, 0.9999226927757263)","(0.25618892908096313, 0.13477729260921478, -0.28252631425857544, 0.9999490976333618)","(0.31606483459472656, 0.21167193353176117, -0.05479688569903374, 0.9998269081115723)","(0.21377985179424286, 0.21440963447093964, -0.13541273772716522, 0.9999085664749146)","(0.336834192276001, 0.3339653015136719, -0.09845055639743805, 0.9714296460151672)","(0.21513552963733673, 0.3564114570617676, -0.15998221933841705, 0.9185184240341187)","(0.30608031153678894, 0.38557687401771545, -0.2934474050998688, 0.9649232029914856)","(0.27233654260635376, 0.4037652313709259, -0.2782554626464844, 0.9420053958892822)","(0.29999953508377075, 0.4065716564655304, -0.3407161831855774, 0.9423729181289673)","(0.2884543240070343, 0.41664889454841614, -0.31858551502227783, 0.9078644514083862)","(0.29649433493614197, 0.3874068856239319, -0.35729464888572693, 0.9438288807868958)","(0.2898879945278168, 0.3976021707057953, -0.3310083746910095, 0.9107721447944641)","(0.29756972193717957, 0.3792847990989685, -0.3040183484554291, 0.9271989464759827)","(0.28412219882011414, 0.39212581515312195, -0.28346699476242065, 0.8907904624938965)","(0.3188329339027405, 0.481139600276947, 0.019871387630701065, 0.9995926022529602)","(0.25817689299583435, 0.49350494146347046, -0.01989193633198738, 0.9997376203536987)","(0.33248233795166016, 0.6695771813392639, 0.0749136433005333, 0.9851435422897339)","(0.2604368329048157, 0.6887524724006653, -0.003994997125118971, 0.9784244894981384)","(0.33850690722465515, 0.8471766710281372, 0.2590862512588501, 0.9840777516365051)","(0.26773208379745483, 0.8810790181159973, 0.15710994601249695, 0.9865926504135132)","(0.3288782238960266, 0.8754028081893921, 0.2694491446018219, 0.9038382768630981)","(0.27633246779441833, 0.904029905796051, 0.16456204652786255, 0.9228493571281433)","(0.36301127076148987, 0.9033747315406799, 0.14432108402252197, 0.9801218509674072)","(0.2525936961174011, 0.942657470703125, 0.023456254974007607, 0.9825441837310791)",IDLE
34.05758190155029,"(0.26478442549705505, 0.1129409670829773, -0.30908676981925964, 0.9999434351921082)","(0.2685254216194153, 0.09419436007738113, -0.28935787081718445, 0.9998699426651001)","(0.27186325192451477, 0.09376560151576996, -0.2893773317337036, 0.9998277425765991)","(0.2753298878669739, 0.09342948347330093, -0.28936558961868286, 0.9998173117637634)","(0.257040411233902, 0.097413569688797, -0.2929295003414154, 0.9999021887779236)","(0.2520679533481598, 0.09930145740509033, -0.29295891523361206, 0.9998862743377686)","(0.2474592924118042, 0.1012435033917427, -0.29300621151924133, 0.9998957514762878)","(0.2790038287639618, 0.10355477035045624, -0.159922257065773, 0.9995027184486389)","(0.241384357213974, 0.11290006339550018, -0.17877675592899323, 0.9998213648796082)","(0.2720191478729248, 0.13260333240032196, -0.2589212656021118, 0.9998957514762878)","(0.2575283646583557, 0.1362420916557312, -0.2638808488845825, 0.9999369382858276)","(0.31735506653785706, 0.21043559908866882, -0.05489291623234749, 0.9997634887695312)","(0.21478168666362762, 0.21477371454238892, -0.11692420393228531, 0.9999062418937683)","(0.33770614862442017, 0.33373022079467773, -0.09680327773094177, 0.9668523073196411)","(0.21516430377960205, 0.3576112389564514, -0.1519053876399994, 0.924862265586853)","(0.30838173627853394, 0.3756064474582672, -0.2936890721321106, 0.9590899348258972)","(0.2723643183708191, 0.39069485664367676, -0.2863088548183441, 0.9432573318481445)","(0.30237558484077454, 0.3923209607601166, -0.3420872390270233, 0.93332839012146)","(0.28871726989746094, 0.4010210633277893, -0.32752352952957153, 0.9090350866317749)","(0.2994675040245056, 0.372751921415329, -0.3560112714767456, 0.9348125457763672)","(0.28995051980018616, 0.37961968779563904, -0.3379959166049957, 0.911400556564331)","(0.2999888062477112, 0.3661942780017853, -0.3033411502838135, 0.9158568382263184)","(0.2853616774082184, 0.37475287914276123, -0.290996253490448, 0.8898018598556519)","(0.31952765583992004, 0.4806854724884033, 0.02378258854150772, 0.999542236328125)","(0.2583450973033905, 0.49350425601005554, -0.023838376626372337, 0.9997202754020691)","(0.33436644077301025, 0.665729820728302, 0.050391532480716705, 0.9846357107162476)","(0.259172260761261, 0.6884371042251587, -0.008281303569674492, 0.980094850063324)","(0.33925503492355347, 0.8438773155212402, 0.24657098948955536, 0.9838964343070984)","(0.265652060508728, 0.8796767592430115, 0.1581922471523285, 0.9873441457748413)","(0.3297146260738373, 0.8730666041374207, 0.25890451669692993, 0.9084330201148987)","(0.27268198132514954, 0.9030089378356934, 0.1688401997089386, 0.9217263460159302)","(0.3672458529472351, 0.8917105197906494, 0.1414937525987625, 0.9798848628997803)","(0.25321653485298157, 0.9422541260719299, 0.032944198697805405, 0.9829700589179993)",IDLE
34.157395124435425,"(0.26753175258636475, 0.11500497162342072, -0.30929017066955566, 0.9999432563781738)","(0.27095574140548706, 0.09621905535459518, -0.2887886166572571, 0.9998708963394165)","(0.27476200461387634, 0.09587688744068146, -0.28880101442337036, 0.9998276829719543)","(0.27786824107170105, 0.09586811810731888, -0.28877392411231995, 0.9998162984848022)","(0.259846568107605, 0.09893155843019485, -0.2935028076171875, 0.9999039173126221)","(0.25510644912719727, 0.10064554959535599, -0.2935399115085602, 0.9998884797096252)","(0.2504613697528839, 0.10259602963924408, -0.29359033703804016, 0.9998981356620789)","(0.28181713819503784, 0.10650492459535599, -0.15525798499584198, 0.9994835257530212)","(0.24470388889312744, 0.11490751802921295, -0.17571814358234406, 0.9998286366462708)","(0.274596631526947, 0.13474790751934052, -0.25669941306114197, 0.9998931884765625)","(0.26068630814552307, 0.1377612203359604, -0.26330047845840454, 0.9999375343322754)","(0.31928756833076477, 0.21060486137866974, -0.04566042497754097, 0.9997435808181763)","(0.21809370815753937, 0.21585719287395477, -0.11567158997058868, 0.9999113082885742)","(0.34101954102516174, 0.33562150597572327, -0.09102614223957062, 0.9650931358337402)","(0.21644660830497742, 0.3579186201095581, -0.1574447751045227, 0.9312490224838257)","(0.3177049458026886, 0.36895790696144104, -0.3029818832874298, 0.9586610794067383)","(0.2723007798194885, 0.3860710561275482, -0.30448049306869507, 0.9467949867248535)","(0.3102671205997467, 0.38397037982940674, -0.3540683388710022, 0.9320265650749207)","(0.28872472047805786, 0.39849308133125305, -0.3483887314796448, 0.9139671921730042)","(0.3064223825931549, 0.36437126994132996, -0.36887040734291077, 0.9335795044898987)","(0.28998181223869324, 0.3762131631374359, -0.3595844805240631, 0.9160038232803345)","(0.30731987953186035, 0.35826364159584045, -0.31350597739219666, 0.9135500192642212)","(0.286111444234848, 0.37098830938339233, -0.30951207876205444, 0.8941910266876221)","(0.32337281107902527, 0.4808385670185089, 0.030337899923324585, 0.9995183348655701)","(0.26297539472579956, 0.49442383646965027, -0.030404631048440933, 0.9997285008430481)","(0.3381688892841339, 0.66635662317276, 0.09613199532032013, 0.984582245349884)","(0.2620360255241394, 0.6877283453941345, -0.035823263227939606, 0.9818368554115295)","(0.3417043387889862, 0.8414797186851501, 0.2837972939014435, 0.9844397306442261)","(0.2662689983844757, 0.8795951008796692, 0.10064343363046646, 0.9882899522781372)","(0.3329738676548004, 0.869333803653717, 0.2946614921092987, 0.9142366051673889)","(0.27243947982788086, 0.9036661982536316, 0.1063857302069664, 0.923133373260498)","(0.36974912881851196, 0.884023129940033, 0.17535510659217834, 0.980518102645874)","(0.2534969449043274, 0.9420934915542603, -0.03686755150556564, 0.9839632511138916)",IDLE
34.25752592086792,"(0.27396339178085327, 0.12193138152360916, -0.31559109687805176, 0.9999452233314514)","(0.2775398790836334, 0.1041213646531105, -0.29567456245422363, 0.9998759627342224)","(0.28056061267852783, 0.10407646745443344, -0.29566895961761475, 0.9998334050178528)","(0.28377407789230347, 0.10408895462751389, -0.29562315344810486, 0.9998213648796082)","(0.26716527342796326, 0.10536525398492813, -0.3013269007205963, 0.9999085664749146)","(0.2629047632217407, 0.10602881014347076, -0.3013717830181122, 0.9998940229415894)","(0.2586809992790222, 0.10712837427854538, -0.30141159892082214, 0.9999033808708191)","(0.28761669993400574, 0.11308323591947556, -0.1568501889705658, 0.9994866847991943)","(0.2522808909416199, 0.11810179799795151, -0.18517571687698364, 0.9998393058776855)","(0.2804413139820099, 0.14192454516887665, -0.261261522769928, 0.9998944401741028)","(0.267932265996933, 0.14372213184833527, -0.2696074843406677, 0.9999402761459351)","(0.3243303894996643, 0.21033230423927307, -0.044883206486701965, 0.9997406005859375)","(0.22493700683116913, 0.2179381102323532, -0.12284860759973526, 0.9999179840087891)","(0.3466655910015106, 0.3357343375682831, -0.07269053161144257, 0.9644418954849243)","(0.2201884686946869, 0.3572750389575958, -0.17146442830562592, 0.9372894763946533)","(0.32619979977607727, 0.37303897738456726, -0.30211859941482544, 0.9595677256584167)","(0.2729434669017792, 0.38079163432121277, -0.3272750675678253, 0.9506773352622986)","(0.3180854916572571, 0.3900202810764313, -0.3498474359512329, 0.9329878091812134)","(0.29044395685195923, 0.3944544494152069, -0.3720482587814331, 0.9197654128074646)","(0.313494473695755, 0.3702830970287323, -0.3569818139076233, 0.9345129132270813)","(0.29204776883125305, 0.37242719531059265, -0.3820574879646301, 0.9215550422668457)","(0.3147847056388855, 0.36332330107688904, -0.3071431815624237, 0.9141824245452881)","(0.2878187298774719, 0.3665204346179962, -0.3317747414112091, 0.900144636631012)","(0.3268815875053406, 0.4811692535877228, 0.035199545323848724, 0.999508261680603)","(0.2674441337585449, 0.49455681443214417, -0.035277027636766434, 0.9997451305389404)","(0.3420337736606598, 0.6612410545349121, 0.12828078866004944, 0.9845753908157349)","(0.2649959623813629, 0.6846421360969543, -0.0753704160451889, 0.983481764793396)","(0.34629830718040466, 0.8337842226028442, 0.3133346140384674, 0.9851076602935791)","(0.2675805985927582, 0.8792043328285217, 0.01998760551214218, 0.9892422556877136)","(0.33767077326774597, 0.8633348345756531, 0.3241642117500305, 0.9200364947319031)","(0.272840678691864, 0.903583288192749, 0.021691497415304184, 0.9258456230163574)","(0.37761494517326355, 0.8765108585357666, 0.21120858192443848, 0.9812698364257812)","(0.25579434633255005, 0.940232515335083, -0.12419787794351578, 0.9850391149520874)",IDLE
34.3579375743866,"(0.27927297353744507, 0.127930149435997, -0.3131941258907318, 0.9999486207962036)","(0.2832737863063812, 0.10969699919223785, -0.2919292747974396, 0.9998842477798462)","(0.2865416407585144, 0.10979638993740082, -0.29191407561302185, 0.9998438358306885)","(0.2898436486721039, 0.11027408391237259, -0.2918662428855896, 0.999832034111023)","(0.2723240852355957, 0.11009416729211807, -0.29717084765434265, 0.9999150633811951)","(0.26759082078933716, 0.11039800941944122, -0.2972175180912018, 0.9999017119407654)","(0.2625746726989746, 0.11098814755678177, -0.2972545027732849, 0.9999104738235474)","(0.2940169870853424, 0.11998654156923294, -0.15516899526119232, 0.9995130896568298)","(0.2546347379684448, 0.12217509001493454, -0.1780821681022644, 0.9998520016670227)","(0.2859017550945282, 0.14753611385822296, -0.258853018283844, 0.9999001026153564)","(0.27292558550834656, 0.14887788891792297, -0.2668047547340393, 0.999944269657135)","(0.32927849888801575, 0.21841289103031158, -0.03696223720908165, 0.9997305870056152)","(0.22886928915977478, 0.21908926963806152, -0.12402496486902237, 0.9999241828918457)","(0.3468795418739319, 0.34524059295654297, -0.07386568188667297, 0.9640165567398071)","(0.2244783639907837, 0.35699355602264404, -0.1913391351699829, 0.9429399371147156)","(0.3318365216255188, 0.37569114565849304, -0.29031601548194885, 0.9603713750839233)","(0.28739091753959656, 0.37380683422088623, -0.351241797208786, 0.9543365836143494)","(0.3244419991970062, 0.39075732231140137, -0.3379361629486084, 0.9335558414459229)","(0.3048786520957947, 0.38570794463157654, -0.3978586792945862, 0.9250556826591492)","(0.3197595775127411, 0.3684302568435669, -0.3523925542831421, 0.9350168108940125)","(0.3067527413368225, 0.3655826151371002, -0.40315666794776917, 0.9265480041503906)","(0.3207215368747711, 0.3626266419887543, -0.2995244264602661, 0.9142732620239258)","(0.30197906494140625, 0.36051562428474426, -0.3542008697986603, 0.9054741859436035)","(0.32939061522483826, 0.4865425229072571, 0.03687552362680435, 0.9995085000991821)","(0.2688688635826111, 0.49666282534599304, -0.03695451095700264, 0.9997617602348328)","(0.3437919020652771, 0.6622862815856934, 0.12435110658407211, 0.9848978519439697)","(0.26677030324935913, 0.6858684420585632, -0.06872593611478806, 0.9850269556045532)","(0.34849870204925537, 0.8334059715270996, 0.3309260308742523, 0.9858281016349792)","(0.2677316665649414, 0.8792397975921631, 0.04715530574321747, 0.9901674389839172)","(0.3397860825061798, 0.8627558350563049, 0.3440554738044739, 0.9255039691925049)","(0.27245789766311646, 0.9033494591712952, 0.05091853812336922, 0.9290756583213806)","(0.3822256922721863, 0.8755512833595276, 0.23135726153850555, 0.9821202158927917)","(0.2569142282009125, 0.9398526549339294, -0.09591791778802872, 0.9861462116241455)",IDLE
34.45756697654724,"(0.30127841234207153, 0.14049483835697174, -0.25178253650665283, 0.9999458193778992)","(0.30180707573890686, 0.12301754206418991, -0.2311486005783081, 0.9998816847801208)","(0.30418065190315247, 0.12284675985574722, -0.23113055527210236, 0.9998396635055542)","(0.30627763271331787, 0.12291759997606277, -0.23106610774993896, 0.9998267292976379)","(0.2924613356590271, 0.12333663552999496, -0.24170717597007751, 0.9999139308929443)","(0.28841632604599, 0.12354150414466858, -0.24174192547798157, 0.9999012351036072)","(0.2843586504459381, 0.12401977926492691, -0.2417861968278885, 0.9999101161956787)","(0.3053710162639618, 0.13055534660816193, -0.09652571380138397, 0.999481201171875)","(0.27815479040145874, 0.13376857340335846, -0.1481163650751114, 0.9998540878295898)","(0.3056519627571106, 0.15884168446063995, -0.1998632848262787, 0.9998910427093506)","(0.29470139741897583, 0.16064193844795227, -0.21468839049339294, 0.9999420642852783)","(0.3439907729625702, 0.22796007990837097, 0.010412612929940224, 0.999698281288147)","(0.24802859127521515, 0.22579680383205414, -0.11493301391601562, 0.99992835521698)","(0.3662664294242859, 0.35804283618927, -0.03188963979482651, 0.9571008086204529)","(0.2405853569507599, 0.3566789925098419, -0.2039826214313507, 0.9479985237121582)","(0.3436550498008728, 0.3724028170108795, -0.24152645468711853, 0.9584509134292603)","(0.3037697970867157, 0.3702859580516815, -0.3605043590068817, 0.9575003981590271)","(0.33516642451286316, 0.3831695020198822, -0.2873331904411316, 0.9306298494338989)","(0.3221122622489929, 0.3725315034389496, -0.40656977891921997, 0.9297064542770386)","(0.3338415026664734, 0.3600606322288513, -0.3025300204753876, 0.9320892095565796)","(0.32279035449028015, 0.35316330194473267, -0.4091437757015228, 0.93087238073349)","(0.33413249254226685, 0.3551411032676697, -0.2521316707134247, 0.9102470278739929)","(0.31738919019699097, 0.35125550627708435, -0.36232462525367737, 0.9098450541496277)","(0.34242191910743713, 0.49312281608581543, 0.04415785148739815, 0.9994916915893555)","(0.28577443957328796, 0.5004597306251526, -0.04415899142622948, 0.9997775554656982)","(0.3498224914073944, 0.6624447703361511, 0.16573293507099152, 0.9848536849021912)","(0.27475446462631226, 0.6868531703948975, -0.09720426052808762, 0.9864368438720703)","(0.3491334021091461, 0.830396294593811, 0.3804194927215576, 0.9864917993545532)","(0.2676399052143097, 0.8794355392456055, -0.02644757553935051, 0.9910250306129456)","(0.34012141823768616, 0.8602060079574585, 0.3946557343006134, 0.930908203125)","(0.27126917243003845, 0.9043506383895874, -0.0273485966026783, 0.9327051639556885)","(0.38333624601364136, 0.8728284239768982, 0.29233652353286743, 0.9829368591308594)","(0.2577155530452728, 0.939786434173584, -0.17548993229866028, 0.9872032999992371)",IDLE
34.557955741882324,"(0.3209468722343445, 0.14679302275180817, -0.26349347829818726, 0.9999367594718933)","(0.3225780129432678, 0.1299515962600708, -0.24327214062213898, 0.9998676776885986)","(0.3250889480113983, 0.13001224398612976, -0.24325163662433624, 0.9998188614845276)","(0.32743343710899353, 0.13028520345687866, -0.24318759143352509, 0.9998025298118591)","(0.31347936391830444, 0.12954117357730865, -0.2521957755088806, 0.9999053478240967)","(0.3094257712364197, 0.12959283590316772, -0.2522295117378235, 0.9998918175697327)","(0.30516523122787476, 0.13005129992961884, -0.2522859275341034, 0.9999024868011475)","(0.32772013545036316, 0.1373709738254547, -0.10812216997146606, 0.9993626475334167)","(0.29825955629348755, 0.14003902673721313, -0.15130513906478882, 0.999843955039978)","(0.32523488998413086, 0.16457392275333405, -0.21152257919311523, 0.9998593330383301)","(0.31450968980789185, 0.16616515815258026, -0.22428329288959503, 0.9999333024024963)","(0.3600722551345825, 0.24079379439353943, -0.003995726816356182, 0.9995482563972473)","(0.268608033657074, 0.2318982183933258, -0.11388494819402695, 0.9999315738677979)","(0.3763505220413208, 0.373230904340744, -0.05003007501363754, 0.9424780607223511)","(0.25832852721214294, 0.3572312295436859, -0.19034361839294434, 0.9520103931427002)","(0.36257320642471313, 0.37134772539138794, -0.26237601041793823, 0.9512581825256348)","(0.32164856791496277, 0.36216121912002563, -0.3317267894744873, 0.9586824178695679)","(0.3547218441963196, 0.374602347612381, -0.3097456097602844, 0.9211954474449158)","(0.34000808000564575, 0.3655187785625458, -0.3736993670463562, 0.9304891228675842)","(0.3551410138607025, 0.3520669639110565, -0.3216330409049988, 0.9231036305427551)","(0.34109389781951904, 0.3459281623363495, -0.3805360794067383, 0.931240975856781)","(0.35543712973594666, 0.34831148386001587, -0.27425941824913025, 0.8987100720405579)","(0.33638250827789307, 0.3420809209346771, -0.334809809923172, 0.9085893034934998)","(0.358264684677124, 0.49552857875823975, 0.04058368504047394, 0.9994093179702759)","(0.301850289106369, 0.500755786895752, -0.040553513914346695, 0.9997905492782593)","(0.35614264011383057, 0.6630786657333374, 0.17170177400112152, 0.984211266040802)","(0.2870306372642517, 0.6814895868301392, -0.11105482280254364, 0.9876866936683655)","(0.34981581568717957, 0.8277950882911682, 0.38925284147262573, 0.986875057220459)","(0.2680041193962097, 0.8773393630981445, -0.05764805153012276, 0.9917860627174377)","(0.34068289399147034, 0.8586106300354004, 0.4030042290687561, 0.9352007508277893)","(0.2717864215373993, 0.9037586450576782, -0.061690688133239746, 0.9363443851470947)","(0.38740506768226624, 0.8695241212844849, 0.29168909788131714, 0.9834665656089783)","(0.2565463185310364, 0.9377065300941467, -0.2205202281475067, 0.9881594181060791)",IDLE
